Local Time,Timestamp,kWh del int,kWh rec int,Vll avg,kVARh Q1 int,kVARh Q2 int,kVARh Q3 int,kVARh Q4 int
2023-Oct-06 09:15:00.000,2023-Oct-06 14:15:00.000,6634.430176,0,138321.2969,27.32687187,0,0,96.88037872
2023-Oct-06 09:30:00.000,2023-Oct-06 14:30:00.000,6734.773438,0,138367.0938,7.115510941,0,0,135.9250336
2023-Oct-06 09:45:00.000,2023-Oct-06 14:45:00.000,4860.291016,0,138410.3125,18.20094109,0,0,41.77186203
2023-Oct-06 10:00:00.000,2023-Oct-06 15:00:00.000,4855.15332,0,138388.7188,51.36009979,0,0,19.94662666
2023-Oct-06 10:15:00.000,2023-Oct-06 15:15:00.000,6695.072266,0,138478.9375,1.899789691,0,0,174.5169983
2023-Oct-06 10:30:00.000,2023-Oct-06 15:30:00.000,5971.104492,0,138635.75,0.163902417,0,0,237.5884399
2023-Oct-06 10:45:00.000,2023-Oct-06 15:45:00.000,6259.912109,0,138413.2656,0.060542677,0,0,180.5262756
2023-Oct-06 11:00:00.000,2023-Oct-06 16:00:00.000,6373.53125,0,138697.7969,0.744632006,0,0,179.9991913
2023-Oct-06 11:15:00.000,2023-Oct-06 16:15:00.000,5505.964355,0,138467.5938,2.530128241,0,0,112.5328522
2023-Oct-06 11:30:00.000,2023-Oct-06 16:30:00.000,5986.038574,0,138443.0781,5.300376415,0,0,158.7690125
2023-Oct-06 11:45:00.000,2023-Oct-06 16:45:00.000,5763.660645,0,138208.125,29.60511017,0,0,24.61618614
2023-Oct-06 12:00:00.000,2023-Oct-06 17:00:00.000,6149.424316,0,138561.7188,13.20665741,0,0,141.5196533
2023-Oct-06 12:15:00.000,2023-Oct-06 17:15:00.000,5947.869629,0,138470.0781,1.100597858,0,0,246.3594666
2023-Oct-06 12:30:00.000,2023-Oct-06 17:30:00.000,6070.496094,0,138687,0,0,0,341.0585632
2023-Oct-06 12:45:00.000,2023-Oct-06 17:45:00.000,4717.580566,0,138756.7344,0,0,0,331.2557983
2023-Oct-06 13:00:00.000,2023-Oct-06 18:00:00.000,7000.759277,0,138844.7656,0,0,0,531.7403564
2023-Oct-06 13:15:00.000,2023-Oct-06 18:15:00.000,5188.209473,0,138875.9375,0,0,0,488.9955444
2023-Oct-06 13:30:00.000,2023-Oct-06 18:30:00.000,6375.03125,0,138544.5938,0,0,0,500.1669617
2023-Oct-06 13:45:00.000,2023-Oct-06 18:45:00.000,5867.599609,0,138616.2188,0,0,0,364.5914917
2023-Oct-06 14:00:00.000,2023-Oct-06 19:00:00.000,5678.777344,0,138567.4063,0.171941906,0,0,291.8082886
2023-Oct-06 14:15:00.000,2023-Oct-06 19:15:00.000,5890.67334,0,138483.5469,4.691442966,0,0,136.5667267
2023-Oct-06 14:30:00.000,2023-Oct-06 19:30:00.000,4404.356445,0,137986.2188,70.11366272,0,0,17.20235634
2023-Oct-06 14:45:00.000,2023-Oct-06 19:45:00.000,3036.992676,0,138003.9844,12.66952229,0,0,12.31463146
2023-Oct-06 15:00:00.000,2023-Oct-06 20:00:00.000,2797.11499,0,138015.6719,66.06505585,0,0,1.331353545
2023-Oct-06 15:15:00.000,2023-Oct-06 20:15:00.000,3080.577148,0,137734.6563,34.82867432,0,0,33.41654205
2023-Oct-06 15:30:00.000,2023-Oct-06 20:30:00.000,4178.302734,0,137842.5313,0.372638792,0,0,104.2251511
2023-Oct-06 15:45:00.000,2023-Oct-06 20:45:00.000,3388.070313,0,138002.4375,6.921561718,0,0,41.54120255
2023-Oct-06 16:00:00.000,2023-Oct-06 21:00:00.000,3104.259277,0,137854.8594,47.74234772,0,0,2.003377914
2023-Oct-06 16:15:00.000,2023-Oct-06 21:15:00.000,4095.006348,0,137646.9375,32.23032379,0,0,7.221925259
2023-Oct-06 16:30:00.000,2023-Oct-06 21:30:00.000,3427.952393,0,137570.6406,78.31607056,0,0,17.5493927
2023-Oct-06 16:45:00.000,2023-Oct-06 21:45:00.000,2864.088379,0,137623.7969,200.3368988,0,0,0
2023-Oct-06 17:00:00.000,2023-Oct-06 22:00:00.000,3728.931396,0,137507.9375,131.9612122,0,0,0
2023-Oct-06 17:15:00.000,2023-Oct-06 22:15:00.000,3734.164307,0,137643.75,124.9787903,0,0,0
2023-Oct-06 17:30:00.000,2023-Oct-06 22:30:00.000,3472.481934,0,137720.8594,111.2003632,0,0,0
2023-Oct-06 17:45:00.000,2023-Oct-06 22:45:00.000,3588.660645,0,137453.7813,156.4147644,0,0,0
2023-Oct-06 18:00:00.000,2023-Oct-06 23:00:00.000,3951.354004,0,137951.7031,40.72838593,0,0,59.97690964
2023-Oct-06 18:15:00.000,2023-Oct-06 23:15:00.000,4015.60083,0,137586.2031,20.15643692,0,0,39.38314056
2023-Oct-06 18:30:00.000,2023-Oct-06 23:30:00.000,3154.148438,0,137972.5156,80.56591034,0,0,4.34204483
2023-Oct-06 18:45:00.000,2023-Oct-06 23:45:00.000,4205.067383,0,138046.75,0,0,0,170.5898132
2023-Oct-06 19:00:00.000,2023-Oct-07 00:00:00.000,3837.900391,0,137901.4219,8.506508827,0,0,138.3191376
2023-Oct-06 19:15:00.000,2023-Oct-07 00:15:00.000,3952.013672,0,137994.5,7.405704021,0,0,74.43118286
2023-Oct-06 19:30:00.000,2023-Oct-07 00:30:00.000,4257.080078,0,137919.3125,0,0,0,134.2138519
2023-Oct-06 19:45:00.000,2023-Oct-07 00:45:00.000,3836.216309,0,137878.8906,0,0,0,87.2257309
2023-Oct-06 20:00:00.000,2023-Oct-07 01:00:00.000,4383.806641,0,137852.8281,0,0,0,97.86012268
2023-Oct-06 20:15:00.000,2023-Oct-07 01:15:00.000,4516.135254,0,137762.8906,0,0,0,104.9104996
2023-Oct-06 20:30:00.000,2023-Oct-07 01:30:00.000,4521.508301,0,137941.3906,0,0,0,122.9746399
2023-Oct-06 20:45:00.000,2023-Oct-07 01:45:00.000,4879.945313,0,137753.2031,0,0,0,148.7940674
2023-Oct-06 21:00:00.000,2023-Oct-07 02:00:00.000,4321.307617,0,137546.8438,0.17759864,0,0,74.72224426
2023-Oct-06 21:15:00.000,2023-Oct-07 02:15:00.000,4961.030762,0,137528.4688,38.89994049,0,0,9.429327011
2023-Oct-06 21:30:00.000,2023-Oct-07 02:30:00.000,4439.103516,0,137639.7031,77.66228485,0,0,0.368355691
2023-Oct-06 21:45:00.000,2023-Oct-07 02:45:00.000,5061.129395,0,137658.4844,2.870723486,0,0,38.65988922
2023-Oct-06 22:00:00.000,2023-Oct-07 03:00:00.000,4433.811523,0,137865.8906,12.50543976,0,0,57.03171921
2023-Oct-06 22:15:00.000,2023-Oct-07 03:15:00.000,5130.226563,0,138060.0156,0,0,0,191.6623535
2023-Oct-06 22:30:00.000,2023-Oct-07 03:30:00.000,4739.58252,0,138189.375,0,0,0,338.6358032
2023-Oct-06 22:45:00.000,2023-Oct-07 03:45:00.000,5021.781738,0,138081.0781,0,0,0,257.1975098
2023-Oct-06 23:00:00.000,2023-Oct-07 04:00:00.000,5180.617188,0,138140.5781,0,0,0,339.0080566
2023-Oct-06 23:15:00.000,2023-Oct-07 04:15:00.000,1939.083496,0.051656757,138067.4375,8.834011078,0.2702277,0,153.1874695
2023-Oct-06 23:30:00.000,2023-Oct-07 04:30:00.000,0,0,138527.5625,0,0,0,0
2023-Oct-06 23:45:00.000,2023-Oct-07 04:45:00.000,1348.491455,0,138673.5781,0,0,0,151.174881
2023-Oct-07 00:00:00.000,2023-Oct-07 05:00:00.000,6047.458984,0,138415.25,0,0,0,633.6696167
2023-Oct-07 00:15:00.000,2023-Oct-07 05:15:00.000,6140.608887,0,138667.5,0,0,0,716.7293701
2023-Oct-07 00:30:00.000,2023-Oct-07 05:30:00.000,6201.361328,0,138760.4688,0,0,0,745.1316528
2023-Oct-07 00:45:00.000,2023-Oct-07 05:45:00.000,6304.506836,0,138835.9063,0,0,0,809.9068604
2023-Oct-07 01:00:00.000,2023-Oct-07 06:00:00.000,6390.036133,0,138712.7188,0,0,0,848.3677979
2023-Oct-07 01:15:00.000,2023-Oct-07 06:15:00.000,5760.114746,0,138517.3594,0,0,0,767.2759399
2023-Oct-07 01:30:00.000,2023-Oct-07 06:30:00.000,5965.760254,0,138827.5313,0,0,0,744.5294189
2023-Oct-07 01:45:00.000,2023-Oct-07 06:45:00.000,6038.233887,0,138741.4375,0,0,0,798.2182007
2023-Oct-07 02:00:00.000,2023-Oct-07 07:00:00.000,6155.557617,0,138775.9375,0,0,0,851.2664795
2023-Oct-07 02:15:00.000,2023-Oct-07 07:15:00.000,5393.73877,0,138599.1406,0,0,0,679.8742676
2023-Oct-07 02:30:00.000,2023-Oct-07 07:30:00.000,6358.746094,0,138635.9219,0,0,0,782.6500854
2023-Oct-07 02:45:00.000,2023-Oct-07 07:45:00.000,6786.748047,0,138718.2969,0,0,0,860.0461426
2023-Oct-07 03:00:00.000,2023-Oct-07 08:00:00.000,5424.324707,0,138697.3906,0,0,0,676.6176147
2023-Oct-07 03:15:00.000,2023-Oct-07 08:15:00.000,6379.304199,0,138866.3594,0,0,0,801.0323486
2023-Oct-07 03:30:00.000,2023-Oct-07 08:30:00.000,6070.416016,0,138625.7344,0,0,0,769.9822998
2023-Oct-07 03:45:00.000,2023-Oct-07 08:45:00.000,5691.006348,0,138546.7344,0,0,0,684.0437622
2023-Oct-07 04:00:00.000,2023-Oct-07 09:00:00.000,6323.228027,0,138627.5313,0,0,0,704.4859009
2023-Oct-07 04:15:00.000,2023-Oct-07 09:15:00.000,6145.109863,0,138452.0938,0,0,0,626.1122437
2023-Oct-07 04:30:00.000,2023-Oct-07 09:30:00.000,6012.080566,0,138443.3438,0,0,0,585.050354
2023-Oct-07 04:45:00.000,2023-Oct-07 09:45:00.000,6200.533203,0,138431.5625,0,0,0,616.2709351
2023-Oct-07 05:00:00.000,2023-Oct-07 10:00:00.000,6165.332031,0,138281.3594,0,0,0,564.8380737
2023-Oct-07 05:15:00.000,2023-Oct-07 10:15:00.000,6198.330566,0,138163.5,0,0,0,520.2145386
2023-Oct-07 05:30:00.000,2023-Oct-07 10:30:00.000,6333.559082,0,138479.8438,0,0,0,596.314209
2023-Oct-07 05:45:00.000,2023-Oct-07 10:45:00.000,6406.441895,0,138401.4531,0,0,0,692.3098145
2023-Oct-07 06:00:00.000,2023-Oct-07 11:00:00.000,6416.708496,0,138677.2813,0,0,0,756.3314819
2023-Oct-07 06:15:00.000,2023-Oct-07 11:15:00.000,6939.770996,0,138726.3594,0,0,0,894.3596191
2023-Oct-07 06:30:00.000,2023-Oct-07 11:30:00.000,6408.763672,0,138712.875,0,0,0,885.401001
2023-Oct-07 06:45:00.000,2023-Oct-07 11:45:00.000,6231.066406,0,138859.125,0,0,0,933.6356812
2023-Oct-07 07:00:00.000,2023-Oct-07 12:00:00.000,6614.965332,0,139434.3594,0,0,0,1101.121826
2023-Oct-07 07:15:00.000,2023-Oct-07 12:15:00.000,6887.221191,0,139149.4219,0,0,0,1158.717651
2023-Oct-07 07:30:00.000,2023-Oct-07 12:30:00.000,4995.19043,0,139017.3906,0,0,0,811.769165
2023-Oct-07 07:45:00.000,2023-Oct-07 12:45:00.000,5590.845703,0,138683.5625,0,0,0,763.9439697
2023-Oct-07 08:00:00.000,2023-Oct-07 13:00:00.000,5898.872559,0,138287.2813,0,0,0,713.5612183
2023-Oct-07 08:15:00.000,2023-Oct-07 13:15:00.000,4767.365234,0,137791.7031,0,0,0,333.3924255
2023-Oct-07 08:30:00.000,2023-Oct-07 13:30:00.000,5641.289551,0,137654.0938,0,0,0,232.0014496
2023-Oct-07 08:45:00.000,2023-Oct-07 13:45:00.000,5517.026855,0,137716.1094,0,0,0,170.8346863
2023-Oct-07 09:00:00.000,2023-Oct-07 14:00:00.000,5197.744629,0,138015.5625,0,0,0,148.4580231
2023-Oct-07 09:15:00.000,2023-Oct-07 14:15:00.000,4834.112305,0,137794.7813,0.134198025,0,0,103.1484451
2023-Oct-07 09:30:00.000,2023-Oct-07 14:30:00.000,4801.915527,0,137869.9531,0,0,0,133.4130402
2023-Oct-07 09:45:00.000,2023-Oct-07 14:45:00.000,4677.258301,0,137715.8125,0,0,0,107.2509155
2023-Oct-07 10:00:00.000,2023-Oct-07 15:00:00.000,4981.529297,0,138022.2031,0,0,0,160.6532135
2023-Oct-07 10:15:00.000,2023-Oct-07 15:15:00.000,4490.771973,0,137553.9531,0.063779272,0,0,151.7585907
2023-Oct-07 10:30:00.000,2023-Oct-07 15:30:00.000,4331.427246,0,138014.4063,0,0,0,167.6070862
2023-Oct-07 10:45:00.000,2023-Oct-07 15:45:00.000,4847.757813,0,137888.2969,0.012677168,0,0,187.7472229
2023-Oct-07 11:00:00.000,2023-Oct-07 16:00:00.000,4316.003906,0,137696.9844,4.023898125,0,0,65.25395966
2023-Oct-07 11:15:00.000,2023-Oct-07 16:15:00.000,4439.764648,0,137730.3594,3.035829782,0,0,57.34718323
2023-Oct-07 11:30:00.000,2023-Oct-07 16:30:00.000,4276.662598,0,137920.75,5.025592327,0,0,68.04480743
2023-Oct-07 11:45:00.000,2023-Oct-07 16:45:00.000,4176.498047,0,137757.9219,2.022226334,0,0,60.22209549
2023-Oct-07 12:00:00.000,2023-Oct-07 17:00:00.000,4188.916992,0,138026.8594,0,0,0,103.382576
2023-Oct-07 12:15:00.000,2023-Oct-07 17:15:00.000,3996.268555,0,137819.4063,0,0,0,161.7653656
2023-Oct-07 12:30:00.000,2023-Oct-07 17:30:00.000,4132.745605,0,138186.1094,0,0,0,195.7562866
2023-Oct-07 12:45:00.000,2023-Oct-07 17:45:00.000,3821.509033,0,138268.6094,0,0,0,224.3812714
2023-Oct-07 13:00:00.000,2023-Oct-07 18:00:00.000,3748.924561,0,138165.2031,0,0,0,219.1300812
2023-Oct-07 13:15:00.000,2023-Oct-07 18:15:00.000,4017.693115,0,138105.875,0,0,0,256.9863892
2023-Oct-07 13:30:00.000,2023-Oct-07 18:30:00.000,4373.375977,0,138062.5469,0,0,0,228.1414185
2023-Oct-07 13:45:00.000,2023-Oct-07 18:45:00.000,4192.228516,0,138288.1406,0,0,0,219.5070953
2023-Oct-07 14:00:00.000,2023-Oct-07 19:00:00.000,3165.378418,0,138210.75,0,0,0,198.8532257
2023-Oct-07 14:15:00.000,2023-Oct-07 19:15:00.000,3074.585938,0,138239.1563,0,0,0,204.1092987
2023-Oct-07 14:30:00.000,2023-Oct-07 19:30:00.000,3667.695557,0,138143.0625,0,0,0,211.4885559
2023-Oct-07 14:45:00.000,2023-Oct-07 19:45:00.000,2952.068848,0,138260.4063,0,0,0,142.9934082
2023-Oct-07 15:00:00.000,2023-Oct-07 20:00:00.000,3030.591309,0,138357.0625,0,0,0,136.9191132
2023-Oct-07 15:15:00.000,2023-Oct-07 20:15:00.000,3326.904297,0,138106.3125,0,0,0,153.0604858
2023-Oct-07 15:30:00.000,2023-Oct-07 20:30:00.000,2902.962646,0,138151.7813,0,0,0,140.6549988
2023-Oct-07 15:45:00.000,2023-Oct-07 20:45:00.000,3201.452393,0,138142.8594,0,0,0,154.6497498
2023-Oct-07 16:00:00.000,2023-Oct-07 21:00:00.000,4070.624756,0,138012.3438,0,0,0,222.5427246
2023-Oct-07 16:15:00.000,2023-Oct-07 21:15:00.000,4201.935547,0,138170.5156,0,0,0,221.3682556
2023-Oct-07 16:30:00.000,2023-Oct-07 21:30:00.000,3986.945068,0,138186.0781,0,0,0,319.9013977
2023-Oct-07 16:45:00.000,2023-Oct-07 21:45:00.000,4615.368652,0,138242.6094,0,0,0,342.5678406
2023-Oct-07 17:00:00.000,2023-Oct-07 22:00:00.000,3979.290283,0,137880.4063,0,0,0,256.9972534
2023-Oct-07 17:15:00.000,2023-Oct-07 22:15:00.000,4120.404785,0,137856.7344,0,0,0,209.0256958
2023-Oct-07 17:30:00.000,2023-Oct-07 22:30:00.000,4488.364258,0,137885.6875,0,0,0,195.896286
2023-Oct-07 17:45:00.000,2023-Oct-07 22:45:00.000,3555.442871,0,137838.2969,59.76203918,0,0,48.4913063
2023-Oct-07 18:00:00.000,2023-Oct-07 23:00:00.000,3554.390381,0,137867.7656,3.419180155,0,0,101.5091934
2023-Oct-07 18:15:00.000,2023-Oct-07 23:15:00.000,3744.274414,0,137680.875,7.368152618,0,0,52.75279999
2023-Oct-07 18:30:00.000,2023-Oct-07 23:30:00.000,3005.298096,0,138156.5938,71.62249756,0,0,20.09484482
2023-Oct-07 18:45:00.000,2023-Oct-07 23:45:00.000,3614.172852,0,138129.1563,0,0,0,162.4132233
2023-Oct-07 19:00:00.000,2023-Oct-08 00:00:00.000,3790.764893,0,138141.1094,0,0,0,194.0113983
2023-Oct-07 19:15:00.000,2023-Oct-08 00:15:00.000,3222.868408,0,138077.5313,0,0,0,178.6100311
2023-Oct-07 19:30:00.000,2023-Oct-08 00:30:00.000,3629.234619,0,138181.8438,0,0,0,227.7463684
2023-Oct-07 19:45:00.000,2023-Oct-08 00:45:00.000,3570.263184,0,138206.375,0,0,0,232.5205994
2023-Oct-07 20:00:00.000,2023-Oct-08 01:00:00.000,3424.592041,0,138220,0,0,0,231.5214386
2023-Oct-07 20:15:00.000,2023-Oct-08 01:15:00.000,3728.919922,0,138350.5,0,0,0,312.2381592
2023-Oct-07 20:30:00.000,2023-Oct-08 01:30:00.000,3948.213135,0,138615.7188,0,0,0,372.0349121
2023-Oct-07 20:45:00.000,2023-Oct-08 01:45:00.000,3956.675049,0,138333.0938,0,0,0,327.5212402
2023-Oct-07 21:00:00.000,2023-Oct-08 02:00:00.000,3815.218018,0,137841.5625,0,0,0,203.9602051
2023-Oct-07 21:15:00.000,2023-Oct-08 02:15:00.000,3656.980469,0,137854,21.77052116,0,0,10.4681778
2023-Oct-07 21:30:00.000,2023-Oct-08 02:30:00.000,4006.626953,0,137999.2188,1.254769206,0,0,61.7470665
2023-Oct-07 21:45:00.000,2023-Oct-08 02:45:00.000,4253.955566,0,137778.7656,0,0,0,131.0432281
2023-Oct-07 22:00:00.000,2023-Oct-08 03:00:00.000,3880.644287,0,137985.3438,0,0,0,104.154686
2023-Oct-07 22:15:00.000,2023-Oct-08 03:15:00.000,4104.753906,0,138201.7188,0.121363737,0,0,190.1531982
2023-Oct-07 22:30:00.000,2023-Oct-08 03:30:00.000,4704.120605,0,138235.2188,0,0,0,301.1886902
2023-Oct-07 22:45:00.000,2023-Oct-08 03:45:00.000,5022.521484,0,138201.0938,0,0,0,392.3395081
2023-Oct-07 23:00:00.000,2023-Oct-08 04:00:00.000,4763.231934,0,138170.8125,0,0,0,387.7565308
2023-Oct-07 23:15:00.000,2023-Oct-08 04:15:00.000,4126.543457,0,138454.1406,0,0,0,306.3214111
2023-Oct-07 23:30:00.000,2023-Oct-08 04:30:00.000,4363.77002,0,138458.6875,0,0,0,341.8905029
2023-Oct-07 23:45:00.000,2023-Oct-08 04:45:00.000,4595.716309,0,138542.2344,0,0,0,433.4449158
2023-Oct-08 00:00:00.000,2023-Oct-08 05:00:00.000,4441.15625,0,138574.9219,0,0,0,492.5240784
2023-Oct-08 00:15:00.000,2023-Oct-08 05:15:00.000,4309.908691,0,138690.3125,0,0,0,542.6279297
2023-Oct-08 00:30:00.000,2023-Oct-08 05:30:00.000,3059.074219,0,138628.3906,0,0,0,518.9359741
2023-Oct-08 00:45:00.000,2023-Oct-08 05:45:00.000,2451.185303,0,138527.0313,0,0,0,437.374115
2023-Oct-08 01:00:00.000,2023-Oct-08 06:00:00.000,1229.336548,0,138430.2656,0,0,0,182.486908
2023-Oct-08 01:15:00.000,2023-Oct-08 06:15:00.000,0,0,138911.3281,0,0,0,0
2023-Oct-08 01:30:00.000,2023-Oct-08 06:30:00.000,0,0,138654.7031,0,0,0,0
2023-Oct-08 01:45:00.000,2023-Oct-08 06:45:00.000,0,0,138793.25,0,0,0,0
2023-Oct-08 02:00:00.000,2023-Oct-08 07:00:00.000,0,0,139158.6719,0,0,0,0
2023-Oct-08 02:15:00.000,2023-Oct-08 07:15:00.000,0,0,139157.1719,0,0,0,0
2023-Oct-08 02:30:00.000,2023-Oct-08 07:30:00.000,0,0,138466.7031,0,0,0,0
2023-Oct-08 02:45:00.000,2023-Oct-08 07:45:00.000,0,0,138438.6094,0,0,0,0
2023-Oct-08 03:00:00.000,2023-Oct-08 08:00:00.000,0,0,138505.25,0,0,0,0
2023-Oct-08 03:15:00.000,2023-Oct-08 08:15:00.000,0,0,138723.0781,0,0,0,0
2023-Oct-08 03:30:00.000,2023-Oct-08 08:30:00.000,0,0,138784.125,0,0,0,0
2023-Oct-08 03:45:00.000,2023-Oct-08 08:45:00.000,0,0,138704.4531,0,0,0,0
2023-Oct-08 04:00:00.000,2023-Oct-08 09:00:00.000,0,0,138033.4531,0,0,0,0
2023-Oct-08 04:15:00.000,2023-Oct-08 09:15:00.000,0,0,139584.9531,0,0,0,0
2023-Oct-08 04:30:00.000,2023-Oct-08 09:30:00.000,0,0,140076.5313,0,0,0,0
2023-Oct-08 04:45:00.000,2023-Oct-08 09:45:00.000,0,0,0,0,0,0,0
2023-Oct-08 05:00:00.000,2023-Oct-08 10:00:00.000,0,0,0,0,0,0,0
2023-Oct-08 05:15:00.000,2023-Oct-08 10:15:00.000,0,0,0,0,0,0,0
2023-Oct-08 05:30:00.000,2023-Oct-08 10:30:00.000,0,0,0,0,0,0,0
2023-Oct-08 05:45:00.000,2023-Oct-08 10:45:00.000,0,0,0,0,0,0,0
2023-Oct-08 06:00:00.000,2023-Oct-08 11:00:00.000,0,0,0,0,0,0,0
2023-Oct-08 06:15:00.000,2023-Oct-08 11:15:00.000,0,0,0,0,0,0,0
2023-Oct-08 06:30:00.000,2023-Oct-08 11:30:00.000,0,0,0,0,0,0,0
2023-Oct-08 06:45:00.000,2023-Oct-08 11:45:00.000,0,0,0,0,0,0,0
2023-Oct-08 07:00:00.000,2023-Oct-08 12:00:00.000,0,0,0,0,0,0,0
2023-Oct-08 07:15:00.000,2023-Oct-08 12:15:00.000,0,0,0,0,0,0,0
2023-Oct-08 07:30:00.000,2023-Oct-08 12:30:00.000,0,0,0,0,0,0,0
2023-Oct-08 07:45:00.000,2023-Oct-08 12:45:00.000,0,0,0,0,0,0,0
2023-Oct-08 08:00:00.000,2023-Oct-08 13:00:00.000,0,0,0,0,0,0,0
2023-Oct-08 08:15:00.000,2023-Oct-08 13:15:00.000,0,0,0,0,0,0,0
2023-Oct-08 08:30:00.000,2023-Oct-08 13:30:00.000,0,0,0,0,0,0,0
2023-Oct-08 08:45:00.000,2023-Oct-08 13:45:00.000,0,0,0,0,0,0,0
2023-Oct-08 09:00:00.000,2023-Oct-08 14:00:00.000,0,0,0,0,0,0,0
2023-Oct-08 09:15:00.000,2023-Oct-08 14:15:00.000,0,0,0,0,0,0,0
2023-Oct-08 09:30:00.000,2023-Oct-08 14:30:00.000,0,0,0,0,0,0,0
2023-Oct-08 09:45:00.000,2023-Oct-08 14:45:00.000,0,0,0,0,0,0,0
2023-Oct-08 10:00:00.000,2023-Oct-08 15:00:00.000,0,0,0,0,0,0,0
2023-Oct-08 10:15:00.000,2023-Oct-08 15:15:00.000,0,0,0,0,0,0,0
2023-Oct-08 10:30:00.000,2023-Oct-08 15:30:00.000,0,0,0,0,0,0,0
2023-Oct-08 10:45:00.000,2023-Oct-08 15:45:00.000,0,0,138969.9063,0,0,0,0
2023-Oct-08 11:00:00.000,2023-Oct-08 16:00:00.000,0,0,138040.0938,0,0,0,0
2023-Oct-08 11:15:00.000,2023-Oct-08 16:15:00.000,0,0,138261.7969,0,0,0,0
2023-Oct-08 11:30:00.000,2023-Oct-08 16:30:00.000,0,0,139065.5781,0,0,0,0
2023-Oct-08 11:45:00.000,2023-Oct-08 16:45:00.000,0,0,138552.5938,0,0,0,0
2023-Oct-08 12:00:00.000,2023-Oct-08 17:00:00.000,0,0,138546.2813,0,0,0,0
2023-Oct-08 12:15:00.000,2023-Oct-08 17:15:00.000,0,0,137979.0313,0,0,0,0
2023-Oct-08 12:30:00.000,2023-Oct-08 17:30:00.000,0,0,138376.6875,0,0,0,0
2023-Oct-08 12:45:00.000,2023-Oct-08 17:45:00.000,0,0,138101.3438,0,0,0,0
2023-Oct-08 13:00:00.000,2023-Oct-08 18:00:00.000,0,0,138449.5313,0,0,0,0
2023-Oct-08 13:15:00.000,2023-Oct-08 18:15:00.000,0,0,137849.875,0,0,0,0
2023-Oct-08 13:30:00.000,2023-Oct-08 18:30:00.000,0,0,138377.7656,0,0,0,0
2023-Oct-08 13:45:00.000,2023-Oct-08 18:45:00.000,0,0,137443.7813,0,0,0,0
2023-Oct-08 14:00:00.000,2023-Oct-08 19:00:00.000,0,0,137338.6563,0,0,0,0
2023-Oct-08 14:15:00.000,2023-Oct-08 19:15:00.000,0,0,137122.5781,0,0,0,0
2023-Oct-08 14:30:00.000,2023-Oct-08 19:30:00.000,0,0,137540.0781,0,0,0,0
2023-Oct-08 14:45:00.000,2023-Oct-08 19:45:00.000,0,0,137634.9844,0,0,0,0
2023-Oct-08 15:00:00.000,2023-Oct-08 20:00:00.000,0,0,137071.0313,0,0,0,0
2023-Oct-08 15:15:00.000,2023-Oct-08 20:15:00.000,0,0,137024.7656,0,0,0,0
2023-Oct-08 15:30:00.000,2023-Oct-08 20:30:00.000,0,0,137385.5156,0,0,0,0
2023-Oct-08 15:45:00.000,2023-Oct-08 20:45:00.000,0,0,137442.125,0,0,0,0
2023-Oct-08 16:00:00.000,2023-Oct-08 21:00:00.000,0,0,137292.1719,0,0,0,0
2023-Oct-08 16:15:00.000,2023-Oct-08 21:15:00.000,0,0,137208.8594,0,0,0,0
2023-Oct-08 16:30:00.000,2023-Oct-08 21:30:00.000,0,0,136956.5,0,0,0,0
2023-Oct-08 16:45:00.000,2023-Oct-08 21:45:00.000,0,0,136666.2031,0,0,0,0
2023-Oct-08 17:00:00.000,2023-Oct-08 22:00:00.000,0,0,135947.6406,0,0,0,0
2023-Oct-08 17:15:00.000,2023-Oct-08 22:15:00.000,0,0,136893.1875,0,0,0,0
2023-Oct-08 17:30:00.000,2023-Oct-08 22:30:00.000,0,0,135902.4531,0,0,0,0
2023-Oct-08 17:45:00.000,2023-Oct-08 22:45:00.000,0,0,139631.75,0,0,0,0
2023-Oct-08 18:00:00.000,2023-Oct-08 23:00:00.000,0,0,138339.1094,0,0,0,0
2023-Oct-08 18:15:00.000,2023-Oct-08 23:15:00.000,0,0,137558.5938,0,0,0,0
2023-Oct-08 18:30:00.000,2023-Oct-08 23:30:00.000,0,0,137345.4219,0,0,0,0
2023-Oct-08 18:45:00.000,2023-Oct-08 23:45:00.000,0,0,137626.0781,0,0,0,0
2023-Oct-08 19:00:00.000,2023-Oct-09 00:00:00.000,0,0,137544.75,0,0,0,0
2023-Oct-08 19:15:00.000,2023-Oct-09 00:15:00.000,0,0,137848.9219,0,0,0,0
2023-Oct-08 19:30:00.000,2023-Oct-09 00:30:00.000,0,0,137630.125,0,0,0,0
2023-Oct-08 19:45:00.000,2023-Oct-09 00:45:00.000,0,0,137651.4844,0,0,0,0
2023-Oct-08 20:00:00.000,2023-Oct-09 01:00:00.000,0,0,137633.8906,0,0,0,0
2023-Oct-08 20:15:00.000,2023-Oct-09 01:15:00.000,0,0,137629.25,0,0,0,0
2023-Oct-08 20:30:00.000,2023-Oct-09 01:30:00.000,0,0,137780.3906,0,0,0,0
2023-Oct-08 20:45:00.000,2023-Oct-09 01:45:00.000,0,0,137891.8125,0,0,0,0
2023-Oct-08 21:00:00.000,2023-Oct-09 02:00:00.000,0,0,138441.75,0,0,0,0
2023-Oct-08 21:15:00.000,2023-Oct-09 02:15:00.000,0,0,138532.8438,0,0,0,0
2023-Oct-08 21:30:00.000,2023-Oct-09 02:30:00.000,0,0,138885.9531,0,0,0,0
